Time,Speed,RPM,Throttle,Accel_Lon,Accel_Lat,Fuel,label
466.9,212.55,5981,100,0.052,-0.17,19.0928,2
466.95,212.64,5982,100,0.052,-0.12,19.0921,2
467,212.74,5985,100,0.053,-0.07,19.0913,2
467.05,212.81,5987,100,0.053,-0.02,19.0908,2
467.1,212.92,5989,100,0.052,0.03,19.09,2
467.15,213.01,5992,100,0.052,0.06,19.0893,2
467.2,213.09,5994,100,0.052,0.08,19.0886,2
467.25,213.2,5997,100,0.052,0.06,19.0879,2
467.3,213.27,5999,100,0.051,0.03,19.0873,2
467.35,213.38,6003,100,0.05,-0.01,19.0865,2
467.4,213.44,6005,100,0.05,-0.04,19.0859,2
467.45,213.53,6008,100,0.049,-0.1,19.0853,2
467.5,213.63,6012,100,0.047,-0.18,19.0844,2
467.55,213.72,6016,100,0.046,-0.25,19.0838,2
467.6,213.79,6019,100,0.043,-0.32,19.083,2
467.65,213.86,6023,100,0.041,-0.37,19.0824,2
467.7,213.91,6026,100,0.04,-0.41,19.0817,2
467.75,213.97,6029,100,0.039,-0.43,19.081,2
467.8,214.01,6031,100,0.04,-0.44,19.0803,2
467.85,214.06,6034,100,0.04,-0.44,19.0797,2
467.9,214.12,6036,100,0.041,-0.43,19.0789,2
467.95,214.16,6038,100,0.042,-0.42,19.0783,2
468,214.22,6038,100,0.043,-0.41,19.0775,2
468.05,214.12,6497,100,-0.109,-0.4,19.0768,2
468.1,213.91,6412,100,-0.112,-0.36,19.0767,2
468.15,213.7,6477,100,-0.112,-0.32,19.0765,2
468.2,213.49,6549,100,-0.112,-0.28,19.0762,2
468.25,213.28,6447,100,-0.111,-0.25,19.0762,2
468.3,213.67,5054,100,0.199,-0.2,19.0757,2
468.35,213.79,4964,100,0.026,-0.19,19.0753,2
468.4,213.82,4961,100,0.019,-0.16,19.0749,2
468.45,213.86,4962,100,0.022,-0.14,19.0744,2
468.5,213.89,4964,100,0.024,-0.13,19.074,2
468.55,213.94,4966,100,0.027,-0.12,19.0735,2
468.6,213.99,4968,100,0.029,-0.13,19.073,2
468.65,214.05,4971,100,0.031,-0.14,19.0725,2
468.7,214.11,4974,100,0.033,-0.15,19.0719,2
468.75,214.15,4975,100,0.034,-0.16,19.0715,2
468.8,214.23,4978,100,0.036,-0.19,19.0709,2
468.85,214.28,4981,100,0.036,-0.21,19.0704,2
468.9,214.34,4983,100,0.037,-0.22,19.0699,2
468.95,214.4,4985,100,0.038,-0.23,19.0694,2
469,214.47,4987,100,0.039,-0.23,19.0688,2
469.05,214.53,4989,100,0.04,-0.22,19.0683,2
469.1,214.61,4991,100,0.042,-0.21,19.0677,2
469.15,214.67,4993,100,0.043,-0.2,19.0672,2
469.2,214.74,4995,100,0.044,-0.18,19.0666,2
469.25,214.81,4996,100,0.044,-0.15,19.0661,2
469.3,214.89,4998,100,0.046,-0.11,19.0656,2
469.35,214.98,4999,100,0.046,-0.06,19.0649,2
469.4,215.06,5001,100,0.046,-0,19.0643,2
469.45,215.14,5004,100,0.046,0.05,19.0638,2
469.5,215.22,5006,100,0.046,0.09,19.0633,2
469.55,215.3,5008,100,0.045,0.13,19.0627,2
469.6,215.38,5010,100,0.045,0.17,19.0621,2
469.65,215.45,5013,100,0.045,0.2,19.0616,2
469.7,215.53,5015,100,0.044,0.22,19.061,2
469.75,215.6,5017,100,0.043,0.24,19.0604,2
469.8,215.67,5019,100,0.044,0.26,19.0598,2
469.85,215.74,5021,100,0.043,0.27,19.0593,2
469.9,215.81,5023,100,0.043,0.27,19.0587,2
469.95,215.87,5024,100,0.043,0.27,19.0582,2
470,215.94,5026,100,0.043,0.26,19.0576,2
470.05,216.03,5028,100,0.043,0.25,19.0569,2
470.1,216.1,5029,100,0.044,0.24,19.0563,2
470.15,216.17,5031,100,0.044,0.22,19.0558,2
470.2,216.25,5032,100,0.045,0.21,19.0552,2
470.25,216.31,5033,100,0.045,0.19,19.0547,2
470.3,216.41,5035,100,0.046,0.17,19.054,2
470.35,216.48,5036,100,0.046,0.15,19.0534,2
470.4,216.55,5037,100,0.046,0.13,19.053,2
470.45,216.62,5039,100,0.046,0.12,19.0524,2
470.5,216.7,5041,100,0.046,0.1,19.0518,2
470.55,216.78,5042,100,0.046,0.09,19.0513,2
470.6,216.88,5023,100,0.018,0.1,19.0506,2
470.65,216.92,5017,100,0.04,0.11,19.0501,2
470.7,216.89,5020,100,-0.051,0.11,19.0495,2
470.75,216.85,5019,100,-0.052,0.11,19.0489,2
470.8,216.81,5034,100,-0.003,0.08,19.0483,2
470.85,216.81,5059,100,0.01,0.06,19.0477,2
470.9,216.81,5081,100,-0.017,0.06,19.0471,2
470.95,216.82,5079,100,0.02,0.07,19.0465,2
471,216.84,5074,100,-0.003,0.07,19.0461,2
471.05,216.86,5080,100,0.029,0.08,19.0454,2
471.1,216.82,5142,100,-0.018,0.06,19.0448,2
471.15,216.8,5205,100,-0.127,0.02,19.0443,2
471.2,216.66,5371,100,-0.036,0.01,19.0436,2
471.25,216.45,5598,100,-0.045,0.01,19.0429,2
471.3,216.52,5554,100,0.037,0.02,19.0424,2
471.35,216.75,5366,100,0.162,0.08,19.0418,2
471.4,217.01,5185,100,0.188,0.13,19.0411,2
471.45,217.17,5105,100,0.062,0.13,19.0406,2
471.5,217.31,5059,100,0.044,0.13,19.04,2
471.55,217.39,5052,100,0.056,0.1,19.0394,2
471.6,217.46,5055,100,0.042,0.05,19.0387,2
471.65,217.53,5055,100,0.035,0,19.0382,2
471.7,217.61,5059,100,0.043,-0.05,19.0376,2
471.75,217.68,5065,100,0.043,-0.1,19.037,2
471.8,217.76,5068,100,0.043,-0.14,19.0364,2
471.85,217.82,5070,100,0.045,-0.16,19.0359,2
471.9,217.91,5069,100,0.044,-0.16,19.0353,2
471.95,217.99,5070,100,0.046,-0.14,19.0347,2
472,218.06,5072,100,0.043,-0.1,19.0341,2
472.05,218.14,5075,100,0.047,-0.06,19.0335,2
472.1,218.23,5083,100,0.048,-0.03,19.0329,2
472.15,218.31,5088,100,0.04,-0,19.0323,2
472.2,218.38,5091,100,0.056,0.02,19.0318,2
472.25,218.46,5102,100,0.051,0.05,19.0312,2
472.3,218.55,5105,100,0.038,0.06,19.0306,2
472.35,218.64,5106,100,0.069,0.07,19.03,2
472.4,218.74,5124,100,0.07,0.07,19.0294,2
472.45,218.84,5135,100,0.039,0.06,19.0288,2
472.5,218.95,5137,100,0.03,0.04,19.0282,2
472.55,218.99,5214,100,0.105,0.01,19.0276,2
472.6,218.99,5371,100,-0.059,0.02,19.0269,2
472.65,219.03,5415,100,0.062,-0,19.0265,2
472.7,219.11,5457,100,0.155,-0.01,19.0258,2
472.75,219.38,5332,100,0.146,-0.01,19.0252,2
472.8,219.76,5155,100,0.138,-0.04,19.0245,2
472.85,219.93,5120,100,0.103,-0.08,19.024,2
472.9,220.09,5102,100,0.06,-0.13,19.0233,2
472.95,220.19,5088,100,0.055,-0.18,19.0229,2
473,220.26,5086,100,0.006,-0.25,19.0222,2
473.05,220.28,5096,100,-0.043,-0.3,19.0216,2
473.1,220.29,5108,100,0.001,-0.28,19.0211,2
473.15,220.32,5120,100,0.066,-0.23,19.0205,2
473.2,220.42,5126,100,0.023,-0.2,19.0199,2
473.25,220.49,5163,100,0.032,-0.16,19.0192,2
473.3,220.54,5172,100,0.039,-0.15,19.0187,2
473.35,220.62,5161,100,0.042,-0.2,19.0181,2
473.4,220.7,5146,100,0.042,-0.26,19.0174,2
473.45,220.76,5146,100,0.042,-0.28,19.0169,2
473.5,220.82,5138,100,0.037,-0.31,19.0163,2
473.55,220.87,5136,100,0.035,-0.33,19.0158,2
473.6,220.93,5133,100,0.032,-0.34,19.0151,2
473.65,220.98,5134,100,0.029,-0.35,19.0145,2
473.7,221.01,5138,100,0.029,-0.35,19.0139,2
473.75,221.06,5144,100,0.03,-0.34,19.0133,2
473.8,221.1,5150,100,0.033,-0.34,19.0127,2
473.85,221.14,5153,100,0.035,-0.34,19.0121,2
473.9,221.19,5153,100,0.036,-0.33,19.0115,2
473.95,221.25,5153,100,0.036,-0.32,19.011,2
474,221.3,5152,100,0.036,-0.3,19.0104,2
474.05,221.36,5151,100,0.036,-0.28,19.0098,2
474.1,221.42,5151,100,0.037,-0.25,19.0092,2
474.15,221.47,5151,100,0.037,-0.22,19.0086,2
474.2,221.54,5152,100,0.038,-0.19,19.008,2
474.25,221.61,5153,100,0.038,-0.16,19.0073,2
474.3,221.67,5154,100,0.039,-0.13,19.0069,2
474.35,221.73,5155,100,0.039,-0.1,19.0063,2
474.4,221.8,5157,100,0.039,-0.08,19.0057,2
474.45,221.87,5158,100,0.039,-0.05,19.0051,2
474.5,221.94,5160,100,0.039,-0.02,19.0045,2
474.55,222,5161,100,0.039,-0,19.0039,2
474.6,222.08,5163,100,0.039,0.03,19.0033,2
474.65,222.15,5165,100,0.038,0.06,19.0026,2
474.7,222.21,5166,100,0.038,0.09,19.0021,2
474.75,222.28,5168,100,0.037,0.12,19.0015,2
474.8,222.34,5170,100,0.036,0.15,19.0009,2
474.85,222.41,5172,100,0.036,0.18,19.0003,2
474.9,222.47,5174,100,0.035,0.22,18.9997,2
474.95,222.52,5176,100,0.034,0.24,18.9991,2
475,222.58,5178,100,0.033,0.28,18.9984,2
475.05,222.62,5180,100,0.032,0.3,18.9979,2
475.1,222.67,5181,100,0.031,0.32,18.9973,2
475.15,222.72,5183,100,0.029,0.35,18.9967,2
475.2,222.76,5185,100,0.028,0.37,18.9961,2
475.25,222.8,5187,100,0.028,0.38,18.9955,2
475.3,222.83,5189,100,0.027,0.39,18.9949,2
475.35,222.86,5190,100,0.027,0.4,18.9944,2
475.4,222.89,5191,100,0.027,0.41,18.9938,2
475.45,222.93,5192,100,0.028,0.41,18.9932,2
475.5,222.96,5192,100,0.029,0.39,18.9926,2
475.55,223,5192,100,0.03,0.38,18.992,2
475.6,223.03,5192,100,0.031,0.36,18.9914,2
475.65,223.07,5192,100,0.032,0.34,18.9908,2
475.7,223.12,5192,100,0.033,0.31,18.9902,2
475.75,223.17,5192,100,0.034,0.27,18.9896,2
475.8,223.23,5192,100,0.035,0.23,18.989,2
475.85,223.28,5192,100,0.035,0.19,18.9884,2
475.9,223.34,5192,100,0.036,0.14,18.9878,2
475.95,223.41,5193,100,0.037,0.09,18.9872,2
476,223.48,5194,100,0.037,0.03,18.9866,2
476.05,223.54,5196,100,0.036,-0.01,18.986,2
476.1,223.61,5198,100,0.036,-0.05,18.9854,2
476.15,223.67,5199,100,0.036,-0.08,18.9848,2
476.2,223.73,5201,100,0.036,-0.09,18.9842,2
476.25,223.79,5202,100,0.036,-0.1,18.9836,2
476.3,223.85,5203,100,0.036,-0.1,18.983,2
476.35,223.91,5205,100,0.036,-0.1,18.9824,2
476.4,223.98,5206,100,0.036,-0.09,18.9818,2
476.45,224.04,5208,100,0.036,-0.07,18.9812,2
476.5,224.1,5209,100,0.036,-0.05,18.9807,2
476.55,224.16,5210,100,0.036,-0.04,18.9801,2
476.6,224.23,5212,100,0.036,-0.02,18.9795,2
476.65,224.28,5213,100,0.035,-0.01,18.9789,2
476.7,224.34,5214,100,0.035,-0,18.9783,2
476.75,224.42,5216,100,0.035,0.01,18.9776,2
476.8,224.49,5217,100,0.035,0.02,18.977,2
476.85,224.55,5219,100,0.035,0.02,18.9763,2
476.9,224.61,5220,100,0.035,0.02,18.9758,2
476.95,224.66,5222,100,0.035,0.01,18.9752,2
477,224.73,5223,100,0.035,0,18.9746,2
477.05,224.78,5225,100,0.035,-0.01,18.974,2
477.1,224.84,5226,100,0.035,-0.02,18.9735,2
477.15,224.92,5227,100,0.034,-0.03,18.9727,2
477.2,224.98,5229,100,0.034,-0.04,18.9721,2
477.25,225.03,5230,100,0.034,-0.05,18.9716,2
477.3,225.09,5231,100,0.034,-0.06,18.971,2
477.35,225.14,5233,100,0.034,-0.07,18.9704,2
477.4,225.21,5234,100,0.033,-0.09,18.9698,2
477.45,225.26,5236,100,0.033,-0.1,18.9692,2
477.5,225.32,5237,100,0.033,-0.11,18.9686,2
477.55,225.38,5239,100,0.033,-0.12,18.9679,2
477.6,225.44,5240,100,0.033,-0.13,18.9674,2
477.65,225.5,5241,100,0.033,-0.13,18.9668,2
477.7,225.55,5242,100,0.033,-0.12,18.9662,2
477.75,225.6,5243,100,0.033,-0.08,18.9657,2
477.8,225.67,5245,100,0.032,-0.01,18.9649,2
477.85,225.73,5247,100,0.03,0.07,18.9644,2
477.9,225.77,5250,100,0.027,0.16,18.9638,2
477.95,225.81,5253,100,0.024,0.25,18.9632,2
478,225.86,5257,100,0.018,0.37,18.9625,2
478.05,225.87,5260,100,0.013,0.46,18.9619,2
478.1,225.88,5264,100,0.007,0.54,18.9613,2
478.15,225.86,5268,100,0.003,0.6,18.9608,2
478.2,225.82,5273,100,0,0.64,18.9602,2
478.25,225.77,5280,100,-0.001,0.68,18.9595,2
478.3,225.72,5284,100,-0.002,0.69,18.9589,2
478.35,225.65,5288,100,-0.003,0.71,18.9584,2
478.4,225.56,5291,100,-0.004,0.74,18.9577,2
478.45,225.47,5293,100,-0.006,0.75,18.9571,2
478.5,225.38,5293,100,-0.007,0.76,18.9565,2
478.55,225.25,5293,100,-0.007,0.77,18.9558,2
478.6,225.16,5292,100,-0.006,0.76,18.9553,2
478.65,225.06,5290,100,-0.004,0.76,18.9547,2
478.7,224.97,5287,100,-0.002,0.75,18.9541,2
478.75,224.87,5283,100,0.001,0.74,18.9534,2
478.8,224.79,5279,100,0.002,0.72,18.9528,2
478.85,224.72,5274,100,0.005,0.71,18.9522,2
478.9,224.67,5269,100,0.007,0.69,18.9517,2
478.95,224.62,5262,100,0.011,0.66,18.951,2
479,224.59,5256,100,0.014,0.62,18.9504,2
479.05,224.58,5249,100,0.018,0.57,18.9498,2
479.1,224.58,5244,100,0.021,0.53,18.9493,2
479.15,224.59,5238,100,0.024,0.47,18.9486,2
479.2,224.62,5234,100,0.026,0.41,18.948,2
479.25,224.66,5232,100,0.028,0.37,18.9475,2
479.3,224.7,5229,100,0.03,0.31,18.9468,2
479.35,224.75,5228,100,0.031,0.27,18.9463,2
479.4,224.8,5228,100,0.033,0.23,18.9457,2
479.45,224.86,5227,100,0.033,0.18,18.945,2
479.5,224.91,5227,100,0.034,0.13,18.9444,2
479.55,224.97,5228,100,0.034,0.05,18.9439,2
479.6,225.03,5231,100,0.031,-0.08,18.9432,2
479.65,225.09,5235,100,0.027,-0.18,18.9426,2
479.7,225.12,5238,100,0.025,-0.26,18.942,2
479.75,225.17,5242,100,0.021,-0.36,18.9414,2
479.8,225.19,5245,100,0.017,-0.45,18.9408,2
479.85,225.2,5248,100,0.011,-0.52,18.9402,2
479.9,225.19,5254,100,0.006,-0.59,18.9395,2
479.95,225.16,5259,100,0.002,-0.64,18.939,2
480,225.12,5265,100,-0.001,-0.67,18.9384,2
480.05,225.06,5271,100,-0.003,-0.7,18.9378,2
480.1,224.99,5276,100,-0.005,-0.72,18.9372,2
480.15,224.89,5280,100,-0.007,-0.75,18.9365,2
480.2,224.8,5283,100,-0.009,-0.76,18.9359,2
480.25,224.7,5284,100,-0.01,-0.77,18.9354,2
480.3,224.6,5284,100,-0.011,-0.78,18.9348,2
480.35,224.47,5283,100,-0.011,-0.78,18.9341,2
480.4,224.36,5282,100,-0.011,-0.78,18.9335,2
480.45,224.25,5281,100,-0.011,-0.78,18.933,2
480.5,224.12,5278,100,-0.01,-0.78,18.9323,2
480.55,224.02,5275,100,-0.009,-0.77,18.9317,2
480.6,223.92,5272,100,-0.008,-0.77,18.9311,2
480.65,223.83,5268,100,-0.007,-0.76,18.9305,2
480.7,223.75,5264,100,-0.005,-0.75,18.9299,2
480.75,223.66,5259,100,-0.004,-0.73,18.9293,2
480.8,223.59,5254,100,-0.003,-0.72,18.9287,2
480.85,223.53,5249,100,-0.002,-0.71,18.9281,2
480.9,223.47,5243,100,0.001,-0.69,18.9274,2
480.95,223.43,5239,100,0.002,-0.67,18.9269,2
481,223.39,5235,100,0.003,-0.66,18.9263,2
481.05,223.36,5231,100,0.004,-0.65,18.9257,2
481.1,223.32,5228,100,0.004,-0.65,18.925,2
481.15,223.29,5226,100,0.003,-0.65,18.9245,2
481.2,223.25,5226,100,0.002,-0.66,18.9239,2
481.25,223.21,5226,100,0,-0.67,18.9232,2
481.3,223.17,5227,100,-0.001,-0.68,18.9227,2
481.35,223.12,5228,100,-0.002,-0.69,18.922,2
481.4,223.06,5229,100,-0.003,-0.7,18.9214,2
481.45,223,5230,100,-0.005,-0.71,18.9209,2
481.5,222.94,5231,100,-0.006,-0.72,18.9203,2
481.55,222.86,5233,100,-0.007,-0.73,18.9197,2
481.6,222.78,5234,100,-0.008,-0.74,18.9191,2
481.65,222.7,5234,100,-0.008,-0.75,18.9185,2
481.7,222.61,5235,100,-0.009,-0.75,18.9179,2
481.75,222.5,5234,100,-0.007,-0.76,18.9172,2
481.8,222.42,5233,100,-0.004,-0.75,18.9166,2
481.85,222.34,5230,100,-0.001,-0.75,18.916,2
481.9,222.28,5226,100,0.001,-0.74,18.9155,2
481.95,222.19,5221,100,0.006,-0.73,18.9148,2
482,222.14,5215,100,0.01,-0.71,18.9142,2
482.05,222.1,5209,100,0.014,-0.69,18.9137,2
482.1,222.06,5202,100,0.019,-0.66,18.913,2
482.15,222.05,5196,100,0.022,-0.63,18.9125,2
482.2,222.03,5191,100,0.023,-0.59,18.9119,2
482.25,222.03,5186,100,0.024,-0.56,18.9113,2
482.3,222.05,5183,100,0.025,-0.52,18.9107,2
482.35,222.06,5180,100,0.026,-0.49,18.9101,2
482.4,222.09,5177,100,0.027,-0.44,18.9094,2
482.45,222.13,5175,100,0.029,-0.4,18.9088,2
482.5,222.17,5174,100,0.03,-0.37,18.9083,2
482.55,222.22,5174,100,0.03,-0.34,18.9076,2
482.6,222.26,5174,100,0.031,-0.33,18.9071,2
482.65,222.31,5174,100,0.03,-0.33,18.9065,2
482.7,222.35,5175,100,0.029,-0.34,18.906,2
482.75,222.39,5177,100,0.028,-0.36,18.9053,2
482.8,222.44,5179,100,0.028,-0.38,18.9047,2
482.85,222.47,5180,100,0.027,-0.4,18.9042,2
482.9,222.5,5182,100,0.027,-0.42,18.9035,2
482.95,222.53,5183,100,0.027,-0.44,18.903,2
483,222.56,5185,100,0.026,-0.45,18.9023,2
483.05,222.59,5187,100,0.027,-0.45,18.9017,2
483.1,222.62,5187,100,0.028,-0.44,18.9011,2
483.15,222.64,5187,100,0.029,-0.43,18.9005,2
483.2,222.68,5187,100,0.031,-0.41,18.8999,2
483.25,222.72,5186,100,0.032,-0.37,18.8994,2
483.3,222.75,5185,100,0.034,-0.32,18.8988,2
483.35,222.81,5184,100,0.036,-0.26,18.8981,2
483.4,222.88,5183,100,0.037,-0.18,18.8975,2
483.45,222.94,5183,100,0.037,-0.11,18.8969,2
483.5,222.99,5183,100,0.037,-0.03,18.8964,2
483.55,223.06,5185,100,0.036,0.07,18.8958,2
483.6,223.13,5187,100,0.034,0.15,18.8951,2
483.65,223.18,5190,100,0.034,0.21,18.8946,2
483.7,223.24,5192,100,0.033,0.26,18.894,2
483.75,223.29,5194,100,0.031,0.3,18.8933,2
483.8,223.33,5195,100,0.031,0.32,18.8928,2
483.85,223.38,5197,100,0.03,0.34,18.8921,2
483.9,223.41,5198,100,0.03,0.33,18.8916,2
483.95,223.45,5199,100,0.031,0.32,18.891,2
484,223.51,5200,100,0.033,0.28,18.8903,2
484.05,223.56,5200,100,0.034,0.25,18.8897,2
484.1,223.61,5200,100,0.035,0.21,18.8892,2
484.15,223.68,5200,100,0.036,0.16,18.8885,2
484.2,223.73,5201,100,0.036,0.11,18.888,2
484.25,223.8,5201,100,0.036,0.05,18.8874,2
484.3,223.85,5203,100,0.036,0,18.8868,2
484.35,223.91,5204,100,0.036,-0.04,18.8863,2
484.4,223.98,5206,100,0.035,-0.08,18.8856,2
484.45,224.05,5208,100,0.035,-0.11,18.885,2
484.5,224.1,5209,100,0.035,-0.13,18.8844,2
484.55,224.16,5211,100,0.035,-0.14,18.8839,2
484.6,224.22,5212,100,0.035,-0.15,18.8832,2
484.65,224.28,5214,100,0.035,-0.14,18.8826,2
484.7,224.34,5215,100,0.035,-0.14,18.882,2
484.75,224.39,5216,100,0.035,-0.12,18.8814,2
484.8,224.45,5217,100,0.035,-0.11,18.8808,2
484.85,224.51,5219,100,0.035,-0.1,18.8802,2
484.9,224.59,5220,100,0.035,-0.08,18.8795,2
484.95,224.64,5221,100,0.035,-0.06,18.879,2
485,224.7,5222,100,0.035,-0.05,18.8783,2
485.05,224.76,5224,100,0.035,-0.03,18.8777,2
485.1,224.82,5225,100,0.034,-0.03,18.8772,2
485.15,224.88,5226,100,0.034,-0.04,18.8766,2
485.2,224.94,5228,100,0.034,-0.05,18.876,2
485.25,225,5230,100,0.034,-0.06,18.8754,2
485.3,225.06,5230,100,0.035,-0.08,18.8748,2
485.35,225.12,5231,100,0.031,-0.09,18.8742,2
485.4,225.17,5230,100,0.028,-0.12,18.8737,2
485.45,225.24,5229,100,0.029,-0.15,18.8729,2
485.5,225.28,5231,100,0.03,-0.17,18.8724,2
485.55,225.32,5233,100,0.025,-0.2,18.8717,2
485.6,225.37,5235,100,0.024,-0.21,18.8711,2
485.65,225.41,5238,100,0.026,-0.21,18.8706,2
485.7,225.45,5242,100,0.027,-0.21,18.87,2
485.75,225.49,5243,100,0.027,-0.21,18.8694,2
485.8,225.55,5245,100,0.028,-0.2,18.8687,2
485.85,225.58,5246,100,0.029,-0.18,18.8682,2
485.9,225.64,5247,100,0.029,-0.15,18.8675,2
485.95,225.69,5247,100,0.03,-0.13,18.8669,2
486,225.74,5249,100,0.032,-0.1,18.8663,2
486.05,225.78,5251,100,0.03,-0.07,18.8658,2
486.1,225.84,5252,100,0.029,-0.04,18.8652,2
486.15,225.89,5253,100,0.034,-0.01,18.8646,2
486.2,225.95,5256,100,0.036,0.02,18.8639,2
486.25,226.01,5260,100,0.033,0.04,18.8633,2
486.3,226.07,5259,100,0.032,0.06,18.8627,2
486.35,226.12,5259,100,0.036,0.08,18.8621,2
486.4,226.18,5258,100,0.033,0.1,18.8616,2
486.45,226.24,5258,100,0.033,0.11,18.861,2
486.5,226.31,5258,100,0.032,0.13,18.8603,2
486.55,226.35,5258,100,0.031,0.13,18.8597,2
486.6,226.41,5260,100,0.03,0.13,18.8591,2
486.65,226.45,5261,100,0.03,0.13,18.8585,2
486.7,226.51,5264,100,0.03,0.13,18.8578,2
486.75,226.56,5265,100,0.03,0.13,18.8573,2
486.8,226.62,5267,100,0.031,0.13,18.8567,2
486.85,226.67,5268,100,0.031,0.12,18.8561,2
486.9,226.72,5270,100,0.031,0.12,18.8555,2
486.95,226.78,5271,100,0.031,0.12,18.8549,2
487,226.83,5272,100,0.031,0.11,18.8543,2
487.05,226.88,5273,100,0.031,0.11,18.8537,2
487.1,226.94,5274,100,0.031,0.11,18.853,2
487.15,226.99,5275,100,0.031,0.11,18.8524,2
487.2,227.05,5276,100,0.03,0.11,18.8518,2
487.25,227.09,5277,100,0.03,0.13,18.8512,2
487.3,227.15,5279,100,0.029,0.16,18.8506,2
487.35,227.19,5281,100,0.028,0.18,18.85,2
487.4,227.24,5282,100,0.027,0.21,18.8494,2
487.45,227.28,5284,100,0.027,0.23,18.8488,2
487.5,227.32,5285,100,0.026,0.26,18.8483,2
487.55,227.37,5287,100,0.025,0.29,18.8475,2
487.6,227.41,5288,100,0.024,0.31,18.8469,2
487.65,227.44,5290,100,0.023,0.33,18.8464,2
487.7,227.47,5291,100,0.022,0.36,18.8457,2
487.75,227.5,5293,100,0.021,0.37,18.8451,2
487.8,227.51,5294,100,0.021,0.38,18.8445,2
487.85,227.54,5295,100,0.022,0.38,18.8439,2
487.9,227.56,5296,100,0.022,0.38,18.8433,2
487.95,227.59,5296,100,0.022,0.38,18.8427,2
488,227.61,5297,100,0.022,0.38,18.8421,2
488.05,227.63,5297,100,0.023,0.36,18.8415,2
488.1,227.66,5297,100,0.024,0.34,18.841,2
488.15,227.7,5296,100,0.026,0.3,18.8402,2
488.2,227.74,5295,100,0.027,0.26,18.8396,2
488.25,227.78,5295,100,0.028,0.22,18.8391,2
488.3,227.82,5295,100,0.029,0.17,18.8384,2
488.35,227.87,5295,100,0.03,0.12,18.8379,2
488.4,227.93,5296,100,0.03,0.05,18.8372,2
488.45,227.98,5297,100,0.029,-0.01,18.8366,2
488.5,228.03,5298,100,0.029,-0.07,18.8361,2
488.55,228.07,5300,100,0.028,-0.13,18.8355,2
488.6,228.13,5302,100,0.027,-0.2,18.8347,2
488.65,228.17,5304,100,0.025,-0.25,18.8341,2
488.7,228.21,5306,100,0.024,-0.29,18.8335,2
488.75,228.24,5308,100,0.022,-0.32,18.8329,2
488.8,228.27,5309,100,0.021,-0.35,18.8323,2
488.85,228.3,5311,100,0.02,-0.37,18.8317,2
488.9,228.31,5312,100,0.019,-0.39,18.8312,2
488.95,228.33,5314,100,0.018,-0.41,18.8306,2
489,228.34,5315,100,0.018,-0.42,18.83,2
489.05,228.36,5317,100,0.018,-0.42,18.8294,2
489.1,228.38,5317,100,0.018,-0.43,18.8286,2
489.15,228.39,5318,100,0.019,-0.43,18.828,2
489.2,228.41,5317,100,0.019,-0.42,18.8274,2
489.25,228.43,5317,100,0.021,-0.4,18.8268,2
489.3,228.45,5316,100,0.022,-0.37,18.8262,2
489.35,228.48,5315,100,0.024,-0.34,18.8257,2
489.4,228.5,5315,100,0.025,-0.31,18.8251,2
489.45,228.54,5314,100,0.026,-0.28,18.8244,2
489.5,228.57,5314,100,0.026,-0.25,18.8239,2
489.55,228.62,5314,100,0.026,-0.21,18.8231,2
489.6,228.67,5314,100,0.026,-0.19,18.8225,2
489.65,228.71,5315,100,0.026,-0.18,18.8219,2
489.7,228.75,5316,100,0.026,-0.16,18.8213,2
489.75,228.8,5317,100,0.026,-0.15,18.8208,2
489.8,228.84,5318,100,0.027,-0.15,18.8202,2
489.85,228.89,5319,100,0.026,-0.16,18.8195,2
489.9,228.94,5320,100,0.026,-0.17,18.8189,2
489.95,228.98,5322,100,0.026,-0.19,18.8183,2
490,229.02,5323,100,0.026,-0.21,18.8177,2
490.05,229.06,5324,100,0.025,-0.22,18.8171,2
490.1,229.11,5325,100,0.026,-0.22,18.8164,2
490.15,229.14,5325,100,0.026,-0.21,18.8158,2
490.2,229.19,5326,100,0.026,-0.19,18.8152,2
490.25,229.23,5327,100,0.026,-0.18,18.8146,2
490.3,229.27,5327,100,0.027,-0.15,18.814,2
490.35,229.31,5328,100,0.027,-0.11,18.8134,2
490.4,229.37,5329,100,0.028,-0.04,18.8128,2
490.45,229.41,5330,100,0.027,0.02,18.8122,2
490.5,229.45,5331,100,0.026,0.08,18.8116,2
490.55,229.51,5333,100,0.025,0.16,18.8109,2
490.6,229.55,5335,100,0.024,0.21,18.8104,2
490.65,229.58,5336,100,0.023,0.26,18.8098,2
490.7,229.62,5338,100,0.021,0.3,18.8092,2
490.75,229.64,5340,100,0.019,0.35,18.8084,2
490.8,229.66,5341,100,0.018,0.37,18.8079,2
490.85,229.68,5342,100,0.017,0.39,18.8073,2
490.9,229.69,5344,100,0.017,0.4,18.8067,2
490.95,229.71,5345,100,0.018,0.39,18.8061,2
491,229.73,5345,100,0.019,0.38,18.8054,2
491.05,229.75,5345,100,0.02,0.37,18.8048,2
491.1,229.77,5345,100,0.02,0.36,18.8041,2
491.15,229.8,5345,100,0.021,0.34,18.8035,2
491.2,229.82,5344,100,0.022,0.31,18.8029,2
491.25,229.84,5344,100,0.023,0.28,18.8024,2
491.3,229.88,5343,100,0.024,0.25,18.8018,2
491.35,229.93,5343,100,0.025,0.2,18.801,2
491.4,229.96,5343,100,0.025,0.17,18.8005,2
